signal_id,timestamp,symbol,side,action,order_type,size,price,limit_price,stop_price,reason,indicator_values,market_data,strategy_state,order_id,notes
SIG_20120712_163000_21,2012-07-12 16:30:00,MSFT,SELL,EXIT,MARKET,100,28.63,,,EMA crossover detected (Fast: 29.82 < Slow: 29.93),"{""ema_fast"": 29.82378273218943, ""ema_slow"": 29.92560883421814, ""rsi"": 36.52240777201886}","{""open"": 29.14999, ""high"": 29.17999, ""low"": 28.53999, ""close"": 28.63, ""volume"": 63530448.0}",{},,
SIG_20120719_163000_22,2012-07-19 16:30:00,MSFT,BUY,ENTRY,MARKET,100,30.66499,,,"EMA crossover detected (Fast: 29.95 > Slow: 29.94), RSI: 57.28","{""ema_fast"": 29.94669759888239, ""ema_slow"": 29.941759304234218, ""rsi"": 57.27910432858903}","{""open"": 30.50999, ""high"": 30.8, ""low"": 30.38, ""close"": 30.66499, ""volume"": 46663184.0}",{},,
SIG_20120723_163000_23,2012-07-23 16:30:00,MSFT,SELL,EXIT,MARKET,100,29.28,,,EMA crossover detected (Fast: 29.87 < Slow: 29.90),"{""ema_fast"": 29.866039227602187, ""ema_slow"": 29.90462286028311, ""rsi"": 44.30835296474688}","{""open"": 29.57001, ""high"": 29.58, ""low"": 29.00999, ""close"": 29.28, ""volume"": 55151872.0}",{},,
SIG_20120808_163000_24,2012-08-08 16:30:00,MSFT,BUY,ENTRY,MARKET,100,30.33,,,"EMA crossover detected (Fast: 29.79 > Slow: 29.76), RSI: 56.72","{""ema_fast"": 29.794056124284744, ""ema_slow"": 29.764300400316326, ""rsi"": 56.721463291611826}","{""open"": 30.21001, ""high"": 30.47, ""low"": 30.11, ""close"": 30.33, ""volume"": 26258432.0}",{},,
SIG_20120928_163000_25,2012-09-28 16:30:00,MSFT,SELL,EXIT,MARKET,100,29.75999,,,EMA crossover detected (Fast: 30.55 < Slow: 30.62),"{""ema_fast"": 30.554407203328804, ""ema_slow"": 30.61600048017756, ""rsi"": 36.64359686570837}","{""open"": 30.17999, ""high"": 30.25999, ""low"": 29.74001, ""close"": 29.75999, ""volume"": 54232064.0}",{},,
SIG_20130123_173000_26,2013-01-23 17:30:00,MSFT,BUY,ENTRY,MARKET,100,27.61,,,"EMA crossover detected (Fast: 27.12 > Slow: 27.10), RSI: 57.67","{""ema_fast"": 27.121438192379134, ""ema_slow"": 27.09530997998284, ""rsi"": 57.66937679959378}","{""open"": 27.2, ""high"": 27.63499, ""low"": 27.2, ""close"": 27.61, ""volume"": 50387616.0}",{},,
SIG_20130722_163000_27,2013-07-22 16:30:00,MSFT,SELL,EXIT,MARKET,100,32.00999,,,EMA crossover detected (Fast: 34.26 < Slow: 34.40),"{""ema_fast"": 34.261315562321435, ""ema_slow"": 34.397507916981304, ""rsi"": 34.617781630056044}","{""open"": 31.7, ""high"": 32.00999, ""low"": 31.60001, ""close"": 32.00999, ""volume"": 79040688.0}",{},,
SIG_20130826_163000_28,2013-08-26 16:30:00,MSFT,BUY,ENTRY,MARKET,100,34.14999,,,"EMA crossover detected (Fast: 32.70 > Slow: 32.68), RSI: 60.94","{""ema_fast"": 32.698594090792476, ""ema_slow"": 32.67665480807273, ""rsi"": 60.94366245561281}","{""open"": 34.39999, ""high"": 34.67, ""low"": 34.03, ""close"": 34.14999, ""volume"": 72786752.0}",{},,
SIG_20130904_163000_29,2013-09-04 16:30:00,MSFT,SELL,EXIT,MARKET,100,31.19501,,,EMA crossover detected (Fast: 32.58 < Slow: 32.66),"{""ema_fast"": 32.58013493058839, ""ema_slow"": 32.65765642717537, ""rsi"": 40.15011291040012}","{""open"": 31.39, ""high"": 31.47, ""low"": 31.11, ""close"": 31.19501, ""volume"": 142320560.0}",{},,
SIG_20130917_163000_30,2013-09-17 16:30:00,MSFT,BUY,ENTRY,MARKET,100,32.92999,,,"EMA crossover detected (Fast: 32.55 > Slow: 32.54), RSI: 53.50","{""ema_fast"": 32.54756854919706, ""ema_slow"": 32.53538362389062, ""rsi"": 53.5042981782076}","{""open"": 33.42, ""high"": 33.47, ""low"": 32.89999, ""close"": 32.92999, ""volume"": 84716432.0}",{},,
SIG_20131219_173000_31,2013-12-19 17:30:00,MSFT,SELL,EXIT,MARKET,100,36.25,,,EMA crossover detected (Fast: 37.13 < Slow: 37.18),"{""ema_fast"": 37.13322172196922, ""ema_slow"": 37.17552884174179, ""rsi"": 40.78002439627416}","{""open"": 36.51, ""high"": 36.55, ""low"": 36.08, ""close"": 36.25, ""volume"": 34157264.0}",{},,
SIG_20131231_173000_32,2013-12-31 17:30:00,MSFT,BUY,ENTRY,MARKET,100,37.41,,,"EMA crossover detected (Fast: 37.18 > Slow: 37.17), RSI: 52.98","{""ema_fast"": 37.18481304820205, ""ema_slow"": 37.17283271253887, ""rsi"": 52.97549876334732}","{""open"": 37.4, ""high"": 37.58, ""low"": 37.217, ""close"": 37.41, ""volume"": 17505770.0}",{},,
SIG_20140103_173000_33,2014-01-03 17:30:00,MSFT,SELL,EXIT,MARKET,100,36.91,,,EMA crossover detected (Fast: 37.14 < Slow: 37.15),"{""ema_fast"": 37.13930401676004, ""ema_slow"": 37.15248346411082, ""rsi"": 47.1285328026023}","{""open"": 37.2, ""high"": 37.22, ""low"": 36.6, ""close"": 36.91, ""volume"": 31134795.0}",{},,
SIG_20140131_173000_34,2014-01-31 17:30:00,MSFT,BUY,ENTRY,MARKET,100,37.84,,,"EMA crossover detected (Fast: 36.64 > Slow: 36.60), RSI: 60.38","{""ema_fast"": 36.63502130595101, ""ema_slow"": 36.598649533380474, ""rsi"": 60.380155927348625}","{""open"": 36.95, ""high"": 37.89, ""low"": 36.56, ""close"": 37.84, ""volume"": 93190755.0}",{},,
SIG_20140204_173000_35,2014-02-04 17:30:00,MSFT,SELL,EXIT,MARKET,100,36.35,,,EMA crossover detected (Fast: 36.57 < Slow: 36.57),"{""ema_fast"": 36.57099158591758, ""ema_slow"": 36.57209322134814, ""rsi"": 48.25125007289761}","{""open"": 36.97, ""high"": 37.189, ""low"": 36.25, ""close"": 36.35, ""volume"": 55526924.0}",{},,
SIG_20140211_173000_36,2014-02-11 17:30:00,MSFT,BUY,ENTRY,MARKET,100,37.175,,,"EMA crossover detected (Fast: 36.60 > Slow: 36.57), RSI: 55.10","{""ema_fast"": 36.59684808467601, ""ema_slow"": 36.56761147136349, ""rsi"": 55.10021559600224}","{""open"": 36.88, ""high"": 37.26, ""low"": 36.86, ""close"": 37.175, ""volume"": 32164989.0}",{},,
SIG_20140508_163000_37,2014-05-08 16:30:00,MSFT,SELL,EXIT,MARKET,100,39.64,,,EMA crossover detected (Fast: 39.75 < Slow: 39.76),"{""ema_fast"": 39.74642540268679, ""ema_slow"": 39.75583396536107, ""rsi"": 48.844737034508526}","{""open"": 39.34, ""high"": 39.9, ""low"": 38.97, ""close"": 39.64, ""volume"": 32123032.0}",{},,
SIG_20140513_163000_38,2014-05-13 16:30:00,MSFT,BUY,ENTRY,MARKET,100,40.42,,,"EMA crossover detected (Fast: 39.86 > Slow: 39.81), RSI: 56.92","{""ema_fast"": 39.85641884887397, ""ema_slow"": 39.80601360101441, ""rsi"": 56.91573813695443}","{""open"": 39.92, ""high"": 40.5, ""low"": 39.85, ""close"": 40.42, ""volume"": 27004768.0}",{},,
SIG_20141010_163000_39,2014-10-10 16:30:00,MSFT,SELL,EXIT,MARKET,100,44.03,,,EMA crossover detected (Fast: 45.84 < Slow: 45.91),"{""ema_fast"": 45.84470202767421, ""ema_slow"": 45.90508564871101, ""rsi"": 36.81773234117085}","{""open"": 45.6, ""high"": 46.12, ""low"": 43.95, ""close"": 44.03, ""volume"": 51978146.0}",{},,
SIG_20141029_163000_40,2014-10-29 16:30:00,MSFT,BUY,ENTRY,MARKET,100,46.62,,,"EMA crossover detected (Fast: 45.41 > Slow: 45.32), RSI: 59.40","{""ema_fast"": 45.411203328826815, ""ema_slow"": 45.323994087472634, ""rsi"": 59.40387482986043}","{""open"": 46.44, ""high"": 46.7, ""low"": 46.34, ""close"": 46.62, ""volume"": 30283622.0}",{},,
SIG_20141212_173000_41,2014-12-12 17:30:00,MSFT,SELL,EXIT,MARKET,100,46.95,,,EMA crossover detected (Fast: 47.68 < Slow: 47.70),"{""ema_fast"": 47.67760314858361, ""ema_slow"": 47.70485109160645, ""rsi"": 43.1081172792299}","{""open"": 46.78, ""high"": 47.73, ""low"": 46.67, ""close"": 46.95, ""volume"": 34248371.0}",{},,
SIG_20141224_173000_42,2014-12-24 17:30:00,MSFT,BUY,ENTRY,MARKET,100,48.14,,,"EMA crossover detected (Fast: 47.55 > Slow: 47.53), RSI: 54.61","{""ema_fast"": 47.548929719238146, ""ema_slow"": 47.53038916239865, ""rsi"": 54.61257489083577}","{""open"": 48.64, ""high"": 48.64, ""low"": 48.08, ""close"": 48.14, ""volume"": 11442790.0}",{},,
SIG_20141230_173000_43,2014-12-30 17:30:00,MSFT,SELL,EXIT,MARKET,100,47.02,,,EMA crossover detected (Fast: 47.49 < Slow: 47.51),"{""ema_fast"": 47.49114495052616, ""ema_slow"": 47.5092714861799, ""rsi"": 46.16276165619116}","{""open"": 47.44, ""high"": 47.62, ""low"": 46.84, ""close"": 47.02, ""volume"": 16384692.0}",{},,
SIG_20150421_163000_44,2015-04-21 16:30:00,MSFT,BUY,ENTRY,MARKET,100,42.635,,,"EMA crossover detected (Fast: 42.00 > Slow: 41.99), RSI: 56.26","{""ema_fast"": 41.999956588375326, ""ema_slow"": 41.986390438480896, ""rsi"": 56.25711853552997}","{""open"": 43.0, ""high"": 43.15, ""low"": 42.53, ""close"": 42.635, ""volume"": 26013844.0}",{},,
SIG_20150427_163000_45,2015-04-27 16:30:00,MSFT,SELL,EXIT,MARKET,100,48.03,,,RSI overbought: 80.30 > 80,"{""ema_fast"": 43.93121929940839, ""ema_slow"": 42.98228871131809, ""rsi"": 80.30224182451661}","{""open"": 47.23, ""high"": 48.13, ""low"": 47.22, ""close"": 48.03, ""volume"": 59248172.0}",{},,
SIG_20150717_163000_46,2015-07-17 16:30:00,MSFT,BUY,ENTRY,MARKET,100,46.62,,,"EMA crossover detected (Fast: 45.54 > Slow: 45.54), RSI: 62.74","{""ema_fast"": 45.539687313073564, ""ema_slow"": 45.536461195374685, ""rsi"": 62.744732859818754}","{""open"": 46.55, ""high"": 46.78, ""low"": 46.26, ""close"": 46.62, ""volume"": 29467107.0}",{},,
SIG_20150821_163000_47,2015-08-21 16:30:00,MSFT,SELL,EXIT,MARKET,100,43.07,,,EMA crossover detected (Fast: 46.12 < Slow: 46.25),"{""ema_fast"": 46.118037152883325, ""ema_slow"": 46.25242801300463, ""rsi"": 29.42343175534974}","{""open"": 45.3, ""high"": 45.48, ""low"": 43.07, ""close"": 43.07, ""volume"": 70053084.0}",{},,
SIG_20151002_163000_48,2015-10-02 16:30:00,MSFT,BUY,ENTRY,MARKET,100,45.57,,,"EMA crossover detected (Fast: 44.16 > Slow: 44.11), RSI: 60.18","{""ema_fast"": 44.164914098031566, ""ema_slow"": 44.113602241575514, ""rsi"": 60.18134506004458}","{""open"": 44.27, ""high"": 45.57, ""low"": 43.92, ""close"": 45.57, ""volume"": 41839035.0}",{},,
SIG_20151023_163000_49,2015-10-23 16:30:00,MSFT,SELL,EXIT,MARKET,100,52.87,,,RSI overbought: 81.95 > 80,"{""ema_fast"": 47.963531960885696, ""ema_slow"": 46.69127402551714, ""rsi"": 81.94929603316147}","{""open"": 52.3, ""high"": 54.07, ""low"": 52.25, ""close"": 52.87, ""volume"": 135227059.0}",{},,
SIG_20160303_173000_50,2016-03-03 17:30:00,MSFT,BUY,ENTRY,MARKET,100,52.35,,,"EMA crossover detected (Fast: 51.90 > Slow: 51.89), RSI: 52.28","{""ema_fast"": 51.90046759832874, ""ema_slow"": 51.88749670851608, ""rsi"": 52.27700929561865}","{""open"": 52.97, ""high"": 52.97, ""low"": 51.78, ""close"": 52.35, ""volume"": 24427813.0}",{},,
SIG_20160307_173000_51,2016-03-07 17:30:00,MSFT,SELL,EXIT,MARKET,100,51.03,,,EMA crossover detected (Fast: 51.78 < Slow: 51.83),"{""ema_fast"": 51.783411712412885, ""ema_slow"": 51.833752322115984, ""rsi"": 45.79305136864527}","{""open"": 51.56, ""high"": 51.8, ""low"": 50.58, ""close"": 51.03, ""volume"": 38428816.0}",{},,
SIG_20160309_173000_52,2016-03-09 17:30:00,MSFT,BUY,ENTRY,MARKET,100,52.84,,,"EMA crossover detected (Fast: 51.93 > Slow: 51.90), RSI: 54.67","{""ema_fast"": 51.928596551490884, ""ema_slow"": 51.89568614721878, ""rsi"": 54.66920445468736}","{""open"": 51.89, ""high"": 52.85, ""low"": 51.855, ""close"": 52.84, ""volume"": 28251588.0}",{},,
SIG_20160426_163000_53,2016-04-26 16:30:00,MSFT,SELL,EXIT,MARKET,100,51.44,,,EMA crossover detected (Fast: 53.99 < Slow: 54.16),"{""ema_fast"": 53.98850874862526, ""ema_slow"": 54.15990686611688, ""rsi"": 34.74242531698691}","{""open"": 52.26, ""high"": 52.35, ""low"": 51.09, ""close"": 51.44, ""volume"": 33532636.0}",{},,
SIG_20160601_163000_54,2016-06-01 16:30:00,MSFT,BUY,ENTRY,MARKET,100,52.85,,,"EMA crossover detected (Fast: 51.81 > Slow: 51.77), RSI: 57.35","{""ema_fast"": 51.81038635313459, ""ema_slow"": 51.76760522258325, ""rsi"": 57.34985648868792}","{""open"": 52.44, ""high"": 52.95, ""low"": 52.44, ""close"": 52.85, ""volume"": 25324828.0}",{},,
SIG_20160613_163000_55,2016-06-13 16:30:00,MSFT,SELL,EXIT,MARKET,100,50.14,,,EMA crossover detected (Fast: 51.59 < Slow: 51.70),"{""ema_fast"": 51.58583553343407, ""ema_slow"": 51.70216297176089, ""rsi"": 38.091651640595735}","{""open"": 49.58, ""high"": 50.715, ""low"": 49.06, ""close"": 50.14, ""volume"": 83217844.0}",{},,
SIG_20160708_163000_56,2016-07-08 16:30:00,MSFT,BUY,ENTRY,MARKET,100,52.3,,,"EMA crossover detected (Fast: 51.08 > Slow: 51.04), RSI: 58.40","{""ema_fast"": 51.08438681567659, ""ema_slow"": 51.03761269032326, ""rsi"": 58.395672488453535}","{""open"": 51.73, ""high"": 52.36, ""low"": 51.55, ""close"": 52.3, ""volume"": 28391026.0}",{},,
SIG_20160920_163000_57,2016-09-20 16:30:00,MSFT,SELL,EXIT,MARKET,100,56.81,,,EMA crossover detected (Fast: 57.06 < Slow: 57.07),"{""ema_fast"": 57.057537682935695, ""ema_slow"": 57.07142431898356, ""rsi"": 47.22621423509257}","{""open"": 57.35, ""high"": 57.35, ""low"": 56.75, ""close"": 56.81, ""volume"": 17383982.0}",{},,
SIG_20160921_163000_58,2016-09-21 16:30:00,MSFT,BUY,ENTRY,MARKET,100,57.76,,,"EMA crossover detected (Fast: 57.17 > Slow: 57.12), RSI: 56.64","{""ema_fast"": 57.1656088086379, ""ema_slow"": 57.12242992498478, ""rsi"": 56.63811928432588}","{""open"": 57.51, ""high"": 57.85, ""low"": 57.08, ""close"": 57.76, ""volume"": 33707272.0}",{},,
SIG_20170501_163000_59,2017-05-01 16:30:00,MSFT,SELL,EXIT,MARKET,100,69.41,,,RSI overbought: 80.31 > 80,"{""ema_fast"": 67.34107891472816, ""ema_slow"": 66.40927148093164, ""rsi"": 80.30811055519574}","{""open"": 68.68, ""high"": 69.55, ""low"": 68.5, ""close"": 69.41, ""volume"": 31954362.0}",{},,
SIG_20170712_163000_60,2017-07-12 16:30:00,MSFT,BUY,ENTRY,MARKET,100,71.15,,,"EMA crossover detected (Fast: 69.78 > Slow: 69.76), RSI: 58.23","{""ema_fast"": 69.78339846446647, ""ema_slow"": 69.75624030951151, ""rsi"": 58.23173215114315}","{""open"": 70.69, ""high"": 71.28, ""low"": 70.55, ""close"": 71.15, ""volume"": 17750925.0}",{},,
SIG_20171027_163000_61,2017-10-27 16:30:00,MSFT,SELL,EXIT,MARKET,100,83.81,,,RSI overbought: 89.08 > 80,"{""ema_fast"": 78.82288890762277, ""ema_slow"": 77.2823891435379, ""rsi"": 89.08361008020532}","{""open"": 84.37, ""high"": 86.2, ""low"": 83.61, ""close"": 83.81, ""volume"": 71066729.0}",{},,
SIG_20180413_163000_62,2018-04-13 16:30:00,MSFT,BUY,ENTRY,MARKET,100,93.08,,,"EMA crossover detected (Fast: 91.96 > Slow: 91.92), RSI: 52.92","{""ema_fast"": 91.96043667303651, ""ema_slow"": 91.92261237081411, ""rsi"": 52.924562013301305}","{""open"": 94.05, ""high"": 94.18, ""low"": 92.44, ""close"": 93.08, ""volume"": 23346063.0}",{},,
SIG_20181011_163000_63,2018-10-11 16:30:00,MSFT,SELL,EXIT,MARKET,100,105.91,,,EMA crossover detected (Fast: 111.08 < Slow: 111.52),"{""ema_fast"": 111.0762741598747, ""ema_slow"": 111.52062054391172, ""rsi"": 32.41377583160608}","{""open"": 105.35, ""high"": 108.93, ""low"": 104.2, ""close"": 105.91, ""volume"": 63904282.0}",{},,
SIG_20181130_173000_64,2018-11-30 17:30:00,MSFT,BUY,ENTRY,MARKET,100,110.89,,,"EMA crossover detected (Fast: 107.75 > Slow: 107.62), RSI: 56.99","{""ema_fast"": 107.75484969994415, ""ema_slow"": 107.61758830698834, ""rsi"": 56.99319348035316}","{""open"": 110.7, ""high"": 110.97, ""low"": 109.36, ""close"": 110.89, ""volume"": 33665624.0}",{},,
SIG_20181217_173000_65,2018-12-17 17:30:00,MSFT,SELL,EXIT,MARKET,100,102.89,,,EMA crossover detected (Fast: 107.23 < Slow: 107.55),"{""ema_fast"": 107.22905142565345, ""ema_slow"": 107.55164026739354, ""rsi"": 40.802930831024575}","{""open"": 105.41, ""high"": 105.8, ""low"": 101.71, ""close"": 102.89, ""volume"": 56957314.0}",{},,
SIG_20190118_173000_66,2019-01-18 17:30:00,MSFT,BUY,ENTRY,MARKET,100,107.71,,,"EMA crossover detected (Fast: 104.22 > Slow: 103.91), RSI: 58.84","{""ema_fast"": 104.21645336903308, ""ema_slow"": 103.91142515550804, ""rsi"": 58.84147175577592}","{""open"": 107.46, ""high"": 107.9, ""low"": 105.91, ""close"": 107.71, ""volume"": 37427587.0}",{},,
SIG_20190425_163000_67,2019-04-25 16:30:00,MSFT,SELL,EXIT,MARKET,100,129.15,,,RSI overbought: 83.16 > 80,"{""ema_fast"": 123.33231141707378, ""ema_slow"": 120.54859681100307, ""rsi"": 83.16008739903799}","{""open"": 130.06, ""high"": 131.37, ""low"": 128.83, ""close"": 129.15, ""volume"": 38033892.0}",{},,
SIG_20190606_163000_68,2019-06-06 16:30:00,MSFT,BUY,ENTRY,MARKET,100,127.82,,,"EMA crossover detected (Fast: 125.27 > Slow: 125.17), RSI: 56.30","{""ema_fast"": 125.2748423412395, ""ema_slow"": 125.17247147467054, ""rsi"": 56.30465520972038}","{""open"": 126.44, ""high"": 127.97, ""low"": 125.6, ""close"": 127.82, ""volume"": 21458961.0}",{},,
SIG_20190814_163000_69,2019-08-14 16:30:00,MSFT,SELL,EXIT,MARKET,100,133.98,,,EMA crossover detected (Fast: 136.73 < Slow: 136.73),"{""ema_fast"": 136.72791691113704, ""ema_slow"": 136.72830063869796, ""rsi"": 44.458846874973936}","{""open"": 136.36, ""high"": 136.92, ""low"": 133.67, ""close"": 133.98, ""volume"": 32527251.0}",{},,
SIG_20190820_163000_70,2019-08-20 16:30:00,MSFT,BUY,ENTRY,MARKET,100,137.26,,,"EMA crossover detected (Fast: 136.68 > Slow: 136.67), RSI: 51.34","{""ema_fast"": 136.67880646671887, ""ema_slow"": 136.6657852837688, ""rsi"": 51.34232908549262}","{""open"": 138.21, ""high"": 138.71, ""low"": 137.24, ""close"": 137.26, ""volume"": 21188998.0}",{},,
SIG_20190823_163000_71,2019-08-23 16:30:00,MSFT,SELL,EXIT,MARKET,100,133.39,,,EMA crossover detected (Fast: 136.55 < Slow: 136.63),"{""ema_fast"": 136.548735278654, ""ema_slow"": 136.63445689472576, ""rsi"": 43.52560371870152}","{""open"": 137.1897, ""high"": 138.35, ""low"": 132.8, ""close"": 133.39, ""volume"": 38515386.0}",{},,
SIG_20190830_163000_72,2019-08-30 16:30:00,MSFT,BUY,ENTRY,MARKET,100,137.86,,,"EMA crossover detected (Fast: 136.68 > Slow: 136.64), RSI: 52.89","{""ema_fast"": 136.6840731857657, ""ema_slow"": 136.64180596700197, ""rsi"": 52.88872117735016}","{""open"": 139.15, ""high"": 139.18, ""low"": 136.27, ""close"": 137.86, ""volume"": 23946123.0}",{},,
SIG_20190903_163000_73,2019-09-03 16:30:00,MSFT,SELL,EXIT,MARKET,100,136.04,,,EMA crossover detected (Fast: 136.58 < Slow: 136.60),"{""ema_fast"": 136.5849850033402, ""ema_slow"": 136.59722774722405, ""rsi"": 48.74322128425382}","{""open"": 136.61, ""high"": 137.2, ""low"": 135.7, ""close"": 136.04, ""volume"": 18880773.0}",{},,
SIG_20190904_163000_74,2019-09-04 16:30:00,MSFT,BUY,ENTRY,MARKET,100,137.63,,,"EMA crossover detected (Fast: 136.75 > Slow: 136.67), RSI: 52.26","{""ema_fast"": 136.74575654128785, ""ema_slow"": 136.67372939557782, ""rsi"": 52.26348328477336}","{""open"": 137.3, ""high"": 137.69, ""low"": 136.48, ""close"": 137.63, ""volume"": 18015310.0}",{},,
SIG_20191003_163000_75,2019-10-03 16:30:00,MSFT,SELL,EXIT,MARKET,100,136.28,,,EMA crossover detected (Fast: 137.50 < Slow: 137.57),"{""ema_fast"": 137.50019016769764, ""ema_slow"": 137.5730070728814, ""rsi"": 46.708740811652056}","{""open"": 134.95, ""high"": 136.75, ""low"": 133.22, ""close"": 136.28, ""volume"": 26379798.0}",{},,
SIG_20191010_163000_76,2019-10-10 16:30:00,MSFT,BUY,ENTRY,MARKET,100,139.1,,,"EMA crossover detected (Fast: 137.65 > Slow: 137.61), RSI: 53.81","{""ema_fast"": 137.6544715539961, ""ema_slow"": 137.6141553427106, ""rsi"": 53.81123058952989}","{""open"": 138.49, ""high"": 139.6699, ""low"": 138.25, ""close"": 139.1, ""volume"": 18396605.0}",{},,
SIG_20200210_173000_77,2020-02-10 17:30:00,MSFT,SELL,EXIT,MARKET,100,188.7,,,RSI overbought: 81.60 > 80,"{""ema_fast"": 176.94094927953083, ""ema_slow"": 170.2606949284316, ""rsi"": 81.59863242084634}","{""open"": 183.58, ""high"": 188.84, ""low"": 183.25, ""close"": 188.7, ""volume"": 35844267.0}",{},,
SIG_20200408_163000_78,2020-04-08 16:30:00,MSFT,BUY,ENTRY,MARKET,100,165.13,,,"EMA crossover detected (Fast: 157.24 > Slow: 156.76), RSI: 55.29","{""ema_fast"": 157.23852508583656, ""ema_slow"": 156.7575031564142, ""rsi"": 55.28942467308783}","{""open"": 165.67, ""high"": 166.67, ""low"": 163.5, ""close"": 165.13, ""volume"": 48318234.0}",{},,
SIG_20200911_163000_79,2020-09-11 16:30:00,MSFT,SELL,EXIT,MARKET,100,204.03,,,EMA crossover detected (Fast: 213.10 < Slow: 213.35),"{""ema_fast"": 213.10109071750773, ""ema_slow"": 213.3535685706182, ""rsi"": 42.10599706118584}","{""open"": 207.2, ""high"": 208.63, ""low"": 201.24, ""close"": 204.03, ""volume"": 33620073.0}",{},,
SIG_20201009_163000_80,2020-10-09 16:30:00,MSFT,BUY,ENTRY,MARKET,100,215.81,,,"EMA crossover detected (Fast: 209.62 > Slow: 209.36), RSI: 56.62","{""ema_fast"": 209.61951652818357, ""ema_slow"": 209.36110461595652, ""rsi"": 56.62137316885902}","{""open"": 211.23, ""high"": 215.86, ""low"": 211.23, ""close"": 215.81, ""volume"": 26458047.0}",{},,
SIG_20201029_163000_81,2020-10-29 16:30:00,MSFT,SELL,EXIT,MARKET,100,204.72,,,EMA crossover detected (Fast: 211.39 < Slow: 212.00),"{""ema_fast"": 211.3874712978595, ""ema_slow"": 212.00325940265262, ""rsi"": 41.61623261962761}","{""open"": 204.07, ""high"": 207.36, ""low"": 203.37, ""close"": 204.72, ""volume"": 31432563.0}",{},,
SIG_20201105_173000_82,2020-11-05 17:30:00,MSFT,BUY,ENTRY,MARKET,100,223.29,,,"EMA crossover detected (Fast: 211.78 > Slow: 211.70), RSI: 61.63","{""ema_fast"": 211.77631126897506, ""ema_slow"": 211.69838461452355, ""rsi"": 61.63458449542405}","{""open"": 222.04, ""high"": 224.12, ""low"": 221.15, ""close"": 223.29, ""volume"": 36080137.0}",{},,
SIG_20201123_173000_83,2020-11-23 17:30:00,MSFT,SELL,EXIT,MARKET,100,210.11,,,EMA crossover detected (Fast: 213.01 < Slow: 213.10),"{""ema_fast"": 213.0141518719018, ""ema_slow"": 213.09616526095468, ""rsi"": 46.15907979108492}","{""open"": 210.95, ""high"": 212.29, ""low"": 208.16, ""close"": 210.11, ""volume"": 25683507.0}",{},,
SIG_20201125_173000_84,2020-11-25 17:30:00,MSFT,BUY,ENTRY,MARKET,100,213.87,,,"EMA crossover detected (Fast: 213.26 > Slow: 213.21), RSI: 50.94","{""ema_fast"": 213.25593122189417, ""ema_slow"": 213.20587556666212, ""rsi"": 50.938233313781986}","{""open"": 215.11, ""high"": 215.29, ""low"": 212.46, ""close"": 213.87, ""volume"": 21012887.0}",{},,
SIG_20201210_173000_85,2020-12-10 17:30:00,MSFT,SELL,EXIT,MARKET,100,210.52,,,EMA crossover detected (Fast: 213.56 < Slow: 213.61),"{""ema_fast"": 213.5589240016776, ""ema_slow"": 213.60774801299388, ""rsi"": 44.39127582117294}","{""open"": 211.77, ""high"": 213.08, ""low"": 210.36, ""close"": 210.52, ""volume"": 26467017.0}",{},,
SIG_20201215_173000_86,2020-12-15 17:30:00,MSFT,BUY,ENTRY,MARKET,100,214.13,,,"EMA crossover detected (Fast: 213.70 > Slow: 213.66), RSI: 50.96","{""ema_fast"": 213.6973089878165, ""ema_slow"": 213.66496990819638, ""rsi"": 50.95817324354841}","{""open"": 215.165, ""high"": 215.42, ""low"": 212.24, ""close"": 214.13, ""volume"": 27018106.0}",{},,
SIG_20210114_173000_87,2021-01-14 17:30:00,MSFT,SELL,EXIT,MARKET,100,213.02,,,EMA crossover detected (Fast: 217.11 < Slow: 217.37),"{""ema_fast"": 217.11325198104043, ""ema_slow"": 217.3736719613081, ""rsi"": 43.13498148856621}","{""open"": 215.91, ""high"": 217.46, ""low"": 212.74, ""close"": 213.02, ""volume"": 29346737.0}",{},,
SIG_20210120_173000_88,2021-01-20 17:30:00,MSFT,BUY,ENTRY,MARKET,100,224.34,,,"EMA crossover detected (Fast: 217.65 > Slow: 217.53), RSI: 59.48","{""ema_fast"": 217.64578897895532, ""ema_slow"": 217.5256741551308, ""rsi"": 59.48417411394158}","{""open"": 217.7, ""high"": 225.79, ""low"": 217.2908, ""close"": 224.34, ""volume"": 37777260.0}",{},,
SIG_20210304_173000_89,2021-03-04 17:30:00,MSFT,SELL,EXIT,MARKET,100,226.73,,,EMA crossover detected (Fast: 233.54 < Slow: 233.99),"{""ema_fast"": 233.54181874496103, ""ema_slow"": 233.98664639814547, ""rsi"": 40.06526475075044}","{""open"": 226.735, ""high"": 232.49, ""low"": 224.26, ""close"": 226.73, ""volume"": 44727785.0}",{},,
SIG_20210316_163000_90,2021-03-16 16:30:00,MSFT,BUY,ENTRY,MARKET,100,237.71,,,"EMA crossover detected (Fast: 234.41 > Slow: 234.11), RSI: 54.80","{""ema_fast"": 234.41311056693016, ""ema_slow"": 234.1089457752982, ""rsi"": 54.80408042523279}","{""open"": 236.28, ""high"": 240.055, ""low"": 235.94, ""close"": 237.71, ""volume"": 28092196.0}",{},,
