signal_id,timestamp,symbol,side,action,order_type,size,price,limit_price,stop_price,reason,indicator_values,market_data,strategy_state,order_id,notes
SIG_20110426_163000_10,2011-04-26 16:30:00,AAPL,BUY,ENTRY,MARKET,100,12.514985,,,"EMA crossover detected (Fast: 12.23 > Slow: 12.21), RSI: 58.53","{""ema_fast"": 12.231216152573696, ""ema_slow"": 12.210895093929171, ""rsi"": 58.52792807304351}","{""open"": 12.629277, ""high"": 12.678201, ""low"": 12.476777, ""close"": 12.514985, ""volume"": 337602888.0}",{},,
SIG_20110516_163000_11,2011-05-16 16:30:00,AAPL,SELL,EXIT,MARKET,100,11.903561,,,EMA crossover detected (Fast: 12.29 < Slow: 12.29),"{""ema_fast"": 12.287012420784414, ""ema_slow"": 12.293863916397974, ""rsi"": 36.78527229136243}","{""open"": 12.114272, ""high"": 12.186415, ""low"": 11.878563, ""close"": 11.903561, ""volume"": 450141888.0}",{},,
SIG_20110705_163000_12,2011-07-05 16:30:00,AAPL,BUY,ENTRY,MARKET,100,12.479628,,,"EMA crossover detected (Fast: 11.97 > Slow: 11.93), RSI: 63.57","{""ema_fast"": 11.972261255431924, ""ema_slow"": 11.933838238034403, ""rsi"": 63.569295552545505}","{""open"": 12.249988, ""high"": 12.493919, ""low"": 12.232131, ""close"": 12.479628, ""volume"": 355274852.0}",{},,
SIG_20110722_163000_13,2011-07-22 16:30:00,AAPL,SELL,EXIT,MARKET,100,14.046416,,,RSI overbought: 81.37 > 80,"{""ema_fast"": 13.245541726847607, ""ema_slow"": 12.76883499323176, ""rsi"": 81.36725176023076}","{""open"": 13.86856, ""high"": 14.108916, ""low"": 13.8482, ""close"": 14.046416, ""volume"": 516728196.0}",{},,
SIG_20110825_163000_14,2011-08-25 16:30:00,AAPL,BUY,ENTRY,MARKET,100,13.347128,,,"EMA crossover detected (Fast: 13.29 > Slow: 13.29), RSI: 51.06","{""ema_fast"": 13.289674415136421, ""ema_slow"": 13.28564678564826, ""rsi"": 51.06421932322566}","{""open"": 13.038561, ""high"": 13.408913, ""low"": 13.035701, ""close"": 13.347128, ""volume"": 871301284.0}",{},,
SIG_20111005_163000_15,2011-10-05 16:30:00,AAPL,SELL,EXIT,MARKET,100,13.508915,,,EMA crossover detected (Fast: 13.83 < Slow: 13.85),"{""ema_fast"": 13.831932415615901, ""ema_slow"": 13.853094966806212, ""rsi"": 42.93366238242468}","{""open"": 13.137848, ""high"": 13.564989, ""low"": 12.867846, ""close"": 13.508915, ""volume"": 786470160.0}",{},,
SIG_20111012_163000_16,2011-10-12 16:30:00,AAPL,BUY,ENTRY,MARKET,100,14.363912,,,"EMA crossover detected (Fast: 13.89 > Slow: 13.86), RSI: 58.88","{""ema_fast"": 13.893969434288707, ""ema_slow"": 13.864973779149235, ""rsi"": 58.880865145896166}","{""open"": 14.547846, ""high"": 14.616057, ""low"": 14.290696, ""close"": 14.363912, ""volume"": 622284716.0}",{},,
SIG_20111111_173000_17,2011-11-11 17:30:00,AAPL,SELL,EXIT,MARKET,100,13.736419,,,EMA crossover detected (Fast: 14.15 < Slow: 14.18),"{""ema_fast"": 14.14931334558473, ""ema_slow"": 14.184548057497686, ""rsi"": 41.30229289984316}","{""open"": 13.80749, ""high"": 13.882127, ""low"": 13.580701, ""close"": 13.736419, ""volume"": 653784524.0}",{},,
SIG_20111209_173000_18,2011-12-09 17:30:00,AAPL,BUY,ENTRY,MARKET,100,14.057847,,,"EMA crossover detected (Fast: 13.82 > Slow: 13.82), RSI: 55.33","{""ema_fast"": 13.819914904909027, ""ema_slow"": 13.817305444982408, ""rsi"": 55.33044614379441}","{""open"": 14.030347, ""high"": 14.072844, ""low"": 13.965344, ""close"": 14.057847, ""volume"": 297143408.0}",{},,
SIG_20111214_173000_19,2011-12-14 17:30:00,AAPL,SELL,EXIT,MARKET,100,13.578199,,,EMA crossover detected (Fast: 13.81 < Slow: 13.82),"{""ema_fast"": 13.81054424689755, ""ema_slow"": 13.81554826346848, ""rsi"": 44.581587798768055}","{""open"": 13.810699, ""high"": 13.834982, ""low"": 13.488555, ""close"": 13.578199, ""volume"": 407155068.0}",{},,
SIG_20111221_173000_20,2011-12-21 17:30:00,AAPL,BUY,ENTRY,MARKET,100,14.158738,,,"EMA crossover detected (Fast: 13.85 > Slow: 13.83), RSI: 57.96","{""ema_fast"": 13.848754265819977, ""ema_slow"": 13.825236631838953, ""rsi"": 57.95858627267825}","{""open"": 14.167484, ""high"": 14.189273, ""low"": 14.000343, ""close"": 14.158738, ""volume"": 262946944.0}",{},,
SIG_20120208_173000_21,2012-02-08 17:30:00,AAPL,SELL,EXIT,MARKET,100,17.024266,,,RSI overbought: 81.04 > 80,"{""ema_fast"": 16.26192233066185, ""ema_slow"": 15.698944336114838, ""rsi"": 81.03642751677322}","{""open"": 16.803555, ""high"": 17.028199, ""low"": 16.774981, ""close"": 17.024266, ""volume"": 407877496.0}",{},,
SIG_20120612_163000_22,2012-06-12 16:30:00,AAPL,BUY,ENTRY,MARKET,100,20.577119,,,"EMA crossover detected (Fast: 20.37 > Slow: 20.36), RSI: 53.04","{""ema_fast"": 20.373379431767475, ""ema_slow"": 20.363948694922076, ""rsi"": 53.04242130776588}","{""open"": 20.516407, ""high"": 20.593555, ""low"": 20.239264, ""close"": 20.577119, ""volume"": 435580248.0}",{},,
SIG_20121008_163000_23,2012-10-08 16:30:00,AAPL,SELL,EXIT,MARKET,100,22.79176,,,EMA crossover detected (Fast: 23.75 < Slow: 23.83),"{""ema_fast"": 23.751642077200415, ""ema_slow"": 23.832474817217925, ""rsi"": 37.0281279132778}","{""open"": 23.10283, ""high"": 23.127122, ""low"": 22.718195, ""close"": 22.79176, ""volume"": 637979964.0}",{},,
SIG_20130326_163000_24,2013-03-26 16:30:00,AAPL,BUY,ENTRY,MARKET,100,16.469126,,,"EMA crossover detected (Fast: 16.12 > Slow: 16.09), RSI: 56.99","{""ema_fast"": 16.122787589501144, ""ema_slow"": 16.09427477830081, ""rsi"": 56.99362929596147}","{""open"": 16.622838, ""high"": 16.637121, ""low"": 16.447485, ""close"": 16.469126, ""volume"": 294293956.0}",{},,
SIG_20130401_163000_25,2013-04-01 16:30:00,AAPL,SELL,EXIT,MARKET,100,15.318196,,,EMA crossover detected (Fast: 15.96 < Slow: 16.02),"{""ema_fast"": 15.960714853721447, ""ema_slow"": 16.020505506221113, ""rsi"": 38.40852116860897}","{""open"": 15.782124, ""high"": 15.846341, ""low"": 15.276413, ""close"": 15.318196, ""volume"": 389730316.0}",{},,
SIG_20130503_163000_26,2013-05-03 16:30:00,AAPL,BUY,ENTRY,MARKET,100,16.070698,,,"EMA crossover detected (Fast: 15.34 > Slow: 15.29), RSI: 62.29","{""ema_fast"": 15.3391146644417, ""ema_slow"": 15.294162139639008, ""rsi"": 62.28929039905615}","{""open"": 16.1182, ""high"": 16.186769, ""low"": 16.041052, ""close"": 16.070698, ""volume"": 361527512.0}",{},,
SIG_20130612_163000_27,2013-06-12 16:30:00,AAPL,SELL,EXIT,MARKET,100,15.43534,,,EMA crossover detected (Fast: 15.75 < Slow: 15.76),"{""ema_fast"": 15.750241998809058, ""ema_slow"": 15.755448025529304, ""rsi"": 42.13609797741123}","{""open"": 15.696413, ""high"": 15.758913, ""low"": 15.410699, ""close"": 15.43534, ""volume"": 265426908.00000003}",{},,
SIG_20130718_163000_28,2013-07-18 16:30:00,AAPL,BUY,ENTRY,MARKET,100,15.419915,,,"EMA crossover detected (Fast: 15.17 > Slow: 15.14), RSI: 57.96","{""ema_fast"": 15.165183085175274, ""ema_slow"": 15.141525638011624, ""rsi"": 57.9581359690604}","{""open"": 15.477837, ""high"": 15.53106, ""low"": 15.378917, ""close"": 15.419915, ""volume"": 219043460.0}",{},,
SIG_20130916_163000_29,2013-09-16 16:30:00,AAPL,SELL,EXIT,MARKET,100,16.075702,,,EMA crossover detected (Fast: 17.12 < Slow: 17.14),"{""ema_fast"": 17.1190987066168, ""ema_slow"": 17.14190418185814, ""rsi"": 34.91723053647447}","{""open"": 16.464269, ""high"": 16.48605, ""low"": 15.972126, ""close"": 16.075702, ""volume"": 548551012.0}",{},,
SIG_20130926_163000_30,2013-09-26 16:30:00,AAPL,BUY,ENTRY,MARKET,100,17.364982,,,"EMA crossover detected (Fast: 17.12 > Slow: 17.10), RSI: 53.75","{""ema_fast"": 17.122286317232774, ""ema_slow"": 17.103539564192417, ""rsi"": 53.75110518275089}","{""open"": 17.357126, ""high"": 17.448556, ""low"": 17.282122, ""close"": 17.364982, ""volume"": 237220940.00000003}",{},,
SIG_20140109_173000_31,2014-01-09 17:30:00,AAPL,SELL,EXIT,MARKET,100,19.161374,,,EMA crossover detected (Fast: 19.57 < Slow: 19.59),"{""ema_fast"": 19.57119318811167, ""ema_slow"": 19.590379333925313, ""rsi"": 42.134258693828436}","{""open"": 19.528552, ""high"": 19.530695, ""low"": 19.119627, ""close"": 19.161374, ""volume"": 279621072.0}",{},,
SIG_20140123_173000_32,2014-01-23 17:30:00,AAPL,BUY,ENTRY,MARKET,100,19.863552,,,"EMA crossover detected (Fast: 19.61 > Slow: 19.58), RSI: 54.94","{""ema_fast"": 19.606417462132487, ""ema_slow"": 19.584026679679358, ""rsi"": 54.94049264853851}","{""open"": 19.640695, ""high"": 19.87498, ""low"": 19.457352, ""close"": 19.863552, ""volume"": 403913784.0}",{},,
SIG_20140128_173000_33,2014-01-28 17:30:00,AAPL,SELL,EXIT,MARKET,100,18.089268,,,EMA crossover detected (Fast: 19.37 < Slow: 19.47),"{""ema_fast"": 19.368626834819455, ""ema_slow"": 19.473383522023575, ""rsi"": 33.478042206770525}","{""open"": 18.169982, ""high"": 18.392839, ""low"": 17.931053, ""close"": 18.089268, ""volume"": 1067335388.0}",{},,
SIG_20140219_173000_34,2014-02-19 17:30:00,AAPL,BUY,ENTRY,MARKET,100,19.191767,,,"EMA crossover detected (Fast: 19.04 > Slow: 19.03), RSI: 52.81","{""ema_fast"": 19.04406427302788, ""ema_slow"": 19.032677133092637, ""rsi"": 52.81236138820068}","{""open"": 19.455338, ""high"": 19.531766, ""low"": 19.083909, ""close"": 19.191767, ""volume"": 314217992.0}",{},,
SIG_20140221_173000_35,2014-02-21 17:30:00,AAPL,SELL,EXIT,MARKET,100,18.75891,,,EMA crossover detected (Fast: 18.99 < Slow: 19.01),"{""ema_fast"": 18.990503935126473, ""ema_slow"": 19.00807345429753, ""rsi"": 45.398392616288675}","{""open"": 19.028292, ""high"": 19.091767, ""low"": 18.735696, ""close"": 18.75891, ""volume"": 279029264.0}",{},,
SIG_20140311_163000_36,2014-03-11 16:30:00,AAPL,BUY,ENTRY,MARKET,100,19.146052,,,"EMA crossover detected (Fast: 18.95 > Slow: 18.95), RSI: 55.12","{""ema_fast"": 18.94836320215099, ""ema_slow"": 18.94577171942254, ""rsi"": 55.12343616695742}","{""open"": 19.123195, ""high"": 19.240695, ""low"": 19.021052, ""close"": 19.146052, ""volume"": 280795676.0}",{},,
SIG_20140314_163000_37,2014-03-14 16:30:00,AAPL,SELL,EXIT,MARKET,100,18.73891,,,EMA crossover detected (Fast: 18.94 < Slow: 18.94),"{""ema_fast"": 18.940403901712774, ""ema_slow"": 18.944758387744614, ""rsi"": 44.63919408362405}","{""open"": 18.885338, ""high"": 18.960338, ""low"": 18.678553, ""close"": 18.73891, ""volume"": 237198204.0}",{},,
SIG_20140321_163000_38,2014-03-21 16:30:00,AAPL,BUY,ENTRY,MARKET,100,19.031052,,,"EMA crossover detected (Fast: 18.94 > Slow: 18.94), RSI: 52.48","{""ema_fast"": 18.94385306943773, ""ema_slow"": 18.943448825877994, ""rsi"": 52.481066098433224}","{""open"": 18.997481, ""high"": 19.062481, ""low"": 18.797481, ""close"": 19.031052, ""volume"": 374449048.0}",{},,
SIG_20140408_163000_39,2014-04-08 16:30:00,AAPL,SELL,EXIT,MARKET,100,18.694267,,,EMA crossover detected (Fast: 19.04 < Slow: 19.04),"{""ema_fast"": 19.035295213169448, ""ema_slow"": 19.04331153461642, ""rsi"": 39.957417733067125}","{""open"": 18.756767, ""high"": 18.789981, ""low"": 18.524985, ""close"": 18.694267, ""volume"": 243887772.0}",{},,
SIG_20141008_163000_40,2014-10-08 16:30:00,AAPL,BUY,ENTRY,MARKET,100,25.2,,,"EMA crossover detected (Fast: 25.02 > Slow: 25.01), RSI: 52.88","{""ema_fast"": 25.01584581575701, ""ema_slow"": 25.01330858092332, ""rsi"": 52.87973496924837}","{""open"": 24.69, ""high"": 25.2775, ""low"": 24.5775, ""close"": 25.2, ""volume"": 229618696.0}",{},,
SIG_20141014_163000_41,2014-10-14 16:30:00,AAPL,SELL,EXIT,MARKET,100,24.6875,,,EMA crossover detected (Fast: 25.00 < Slow: 25.01),"{""ema_fast"": 24.99773199777663, ""ema_slow"": 25.009960728327645, ""rsi"": 44.75795063191807}","{""open"": 25.0975, ""high"": 25.13, ""low"": 24.6425, ""close"": 24.6875, ""volume"": 254754248.0}",{},,
SIG_20141022_163000_42,2014-10-22 16:30:00,AAPL,BUY,ENTRY,MARKET,100,25.7475,,,"EMA crossover detected (Fast: 25.02 > Slow: 24.98), RSI: 60.23","{""ema_fast"": 25.01887302785612, ""ema_slow"": 24.98402510186901, ""rsi"": 60.2340613198024}","{""open"": 25.71, ""high"": 26.0275, ""low"": 25.65, ""close"": 25.7475, ""volume"": 273052584.0}",{},,
SIG_20141118_173000_43,2014-11-18 17:30:00,AAPL,SELL,EXIT,MARKET,100,28.8675,,,RSI overbought: 81.11 > 80,"{""ema_fast"": 27.794598621086422, ""ema_slow"": 26.997702430631215, ""rsi"": 81.1076391523712}","{""open"": 28.485, ""high"": 28.9225, ""low"": 28.4725, ""close"": 28.8675, ""volume"": 176895912.0}",{},,
SIG_20141226_173000_44,2014-12-26 17:30:00,AAPL,BUY,ENTRY,MARKET,100,28.4975,,,"EMA crossover detected (Fast: 28.06 > Slow: 28.02), RSI: 55.54","{""ema_fast"": 28.056390306819104, ""ema_slow"": 28.020496074818993, ""rsi"": 55.54020103659939}","{""open"": 28.025, ""high"": 28.63, ""low"": 28.0025, ""close"": 28.4975, ""volume"": 134883804.0}",{},,
SIG_20150102_173000_45,2015-01-02 17:30:00,AAPL,SELL,EXIT,MARKET,100,27.3325,,,EMA crossover detected (Fast: 27.93 < Slow: 27.97),"{""ema_fast"": 27.93231716263921, ""ema_slow"": 27.97417700031832, ""rsi"": 42.59406703403425}","{""open"": 27.8475, ""high"": 27.86, ""low"": 26.8375, ""close"": 27.3325, ""volume"": 212818504.0}",{},,
SIG_20150126_173000_46,2015-01-26 17:30:00,AAPL,BUY,ENTRY,MARKET,100,28.275,,,"EMA crossover detected (Fast: 27.65 > Slow: 27.64), RSI: 56.72","{""ema_fast"": 27.647647433676646, ""ema_slow"": 27.64408941121003, ""rsi"": 56.724328613498024}","{""open"": 28.435, ""high"": 28.59065, ""low"": 28.2, ""close"": 28.275, ""volume"": 222459916.0}",{},,
SIG_20150127_173000_47,2015-01-27 17:30:00,AAPL,SELL,EXIT,MARKET,100,27.285,,,EMA crossover detected (Fast: 27.59 < Slow: 27.62),"{""ema_fast"": 27.591855520803314, ""ema_slow"": 27.61749019556484, ""rsi"": 46.821054340149345}","{""open"": 28.105, ""high"": 28.12, ""low"": 27.2575, ""close"": 27.285, ""volume"": 382274996.0}",{},,
SIG_20150128_173000_48,2015-01-28 17:30:00,AAPL,BUY,ENTRY,MARKET,100,28.8275,,,"EMA crossover detected (Fast: 27.78 > Slow: 27.71), RSI: 58.87","{""ema_fast"": 27.781954671448958, ""ema_slow"": 27.707120551448927, ""rsi"": 58.86986627704367}","{""open"": 29.40625, ""high"": 29.53, ""low"": 28.8275, ""close"": 28.8275, ""volume"": 585908252.0}",{},,
SIG_20150512_163000_49,2015-05-12 16:30:00,AAPL,SELL,EXIT,MARKET,100,31.46625,,,EMA crossover detected (Fast: 31.73 < Slow: 31.74),"{""ema_fast"": 31.725791098258455, ""ema_slow"": 31.744029975727948, ""rsi"": 47.16879555559721}","{""open"": 31.4, ""high"": 31.72, ""low"": 31.205, ""close"": 31.46625, ""volume"": 192640128.0}",{},,
SIG_20150514_163000_50,2015-05-14 16:30:00,AAPL,BUY,ENTRY,MARKET,100,32.2375,,,"EMA crossover detected (Fast: 31.78 > Slow: 31.76), RSI: 54.93","{""ema_fast"": 31.77544806443357, ""ema_slow"": 31.764017468902562, ""rsi"": 54.92549615362532}","{""open"": 31.8525, ""high"": 32.2375, ""low"": 31.79, ""close"": 32.2375, ""volume"": 180813824.0}",{},,
SIG_20150612_163000_51,2015-06-12 16:30:00,AAPL,SELL,EXIT,MARKET,100,31.7925,,,EMA crossover detected (Fast: 32.19 < Slow: 32.21),"{""ema_fast"": 32.1936702986024, ""ema_slow"": 32.21062268130503, ""rsi"": 43.825669045137566}","{""open"": 32.04625, ""high"": 32.0825, ""low"": 31.7775, ""close"": 31.7925, ""volume"": 147544984.0}",{},,
SIG_20150720_163000_52,2015-07-20 16:30:00,AAPL,BUY,ENTRY,MARKET,100,33.0175,,,"EMA crossover detected (Fast: 31.81 > Slow: 31.74), RSI: 64.51","{""ema_fast"": 31.809911303039375, ""ema_slow"": 31.738460453938934, ""rsi"": 64.51275320185866}","{""open"": 32.7425, ""high"": 33.2425, ""low"": 32.675, ""close"": 33.0175, ""volume"": 235600812.0}",{},,
SIG_20150724_163000_53,2015-07-24 16:30:00,AAPL,SELL,EXIT,MARKET,100,31.125,,,EMA crossover detected (Fast: 31.66 < Slow: 31.69),"{""ema_fast"": 31.66303828254611, ""ema_slow"": 31.69053853545341, ""rsi"": 44.054010469530255}","{""open"": 31.33, ""high"": 31.435, ""low"": 30.975, ""close"": 31.125, ""volume"": 168649328.0}",{},,
SIG_20150925_163000_54,2015-09-25 16:30:00,AAPL,BUY,ENTRY,MARKET,100,28.6775,,,"EMA crossover detected (Fast: 28.52 > Slow: 28.51), RSI: 51.43","{""ema_fast"": 28.523001862198683, ""ema_slow"": 28.512106543270917, ""rsi"": 51.42829840049361}","{""open"": 29.11, ""high"": 29.1725, ""low"": 28.505, ""close"": 28.6775, ""volume"": 224607704.0}",{},,
SIG_20150928_163000_55,2015-09-28 16:30:00,AAPL,SELL,EXIT,MARKET,100,28.11,,,EMA crossover detected (Fast: 28.46 < Slow: 28.48),"{""ema_fast"": 28.459463114168116, ""ema_slow"": 28.482320873398997, ""rsi"": 46.46926340782061}","{""open"": 28.4625, ""high"": 28.6425, ""low"": 28.11, ""close"": 28.11, ""volume"": 208436044.0}",{},,
